 
58301	1028.506	100			   
58401	1028.94	100			   
58501	1029.373	100			   
58601	1029.805	100			   
58701	1030.235	100			   
58801	1030.664	100			   
58901	1031.092	100			   
59001	1031.518	100			   
59101	1031.943	100			   
59201	1032.367	100			   
59301	1032.79	100			   
59401	1033.211	100			   
59501	1033.631	100			   
59601	1034.05	100			   
59701	1034.468	100			   
59801	1034.884	100			   
59901	1035.299	100			   
60001	1035.712	100			   
60101	1036.124	100			   
60201	1036.535	100			   
60301	1036.944	100			   
60401	1037.352	100			   
60501	1037.759	100			   
60601	1038.164	100			   
60701	1038.568	100			   
60801	1038.971	100			   
60901	1039.372	100			   
61001	1039.772	100			   
61101	1040.17	100			   
61201	1040.567	100			   
61301	1040.963	100			   
61401	1041.357	100			   
61501	1041.75	100			   
61601	1042.141	100			   
61701	1042.531	100			   
61801	1042.92	100			   
61901	1043.307	100			   
62001	1043.693	100			   
62101	1044.077	100			   
62201	1044.46	100			   
62301	1044.841	100			   
62401	1045.221	100			   
62501	1045.6	100			   
62601	1045.977	100			   
62701	1046.352	100			   
62801	1046.727	100			   
62901	1047.099	100			   
63001	1047.471	100			   
63101	1047.841	100			   
63201	1048.209	100			   
63301	1048.576	100			   
63401	1048.942	100			   
63501	1049.306	100			   
63601	1049.668	100			   
63701	1050.029	100			   
63801	1050.389	100			   
63901	1050.748	100			   
64001	1051.104	100			   
64101	1051.46	100			   
64201	1051.814	100			   
64301	1052.166	100			   
64401	1052.517	100			   
64501	1052.867	100			   
64601	1053.215	100			   
64701	1053.562	100			   
64801	1053.907	100			   
64901	1054.251	100			   
65001	1054.594	100			   
65101	1054.935	100			   
65201	1055.274	100			   
65301	1055.613	100			   
65401	1055.95	100			   
65501	1056.285	100			   
65601	1056.619	100			   
65701	1056.952	100			   
65801	1057.283	100			   
65901	1057.613	100			   
66001	1057.941	100			   
66101	1058.268	100			   
66201	1058.594	100			   
66301	1058.919	100			   
66401	1059.242	100			   
66501	1059.563	100			   
66601	1059.884	100			   
66701	1060.203	100			   
66801	1060.521	100			   
66901	1060.837	100			   
67001	1061.152	100			   
67101	1061.466	100			   
67201	1061.779	100			   
67301	1062.09	100			   
67401	1062.4	100			   
67501	1062.709	100			   
67601	1063.016	100			   
67701	1063.323	100			   
67801	1063.628	100			   
67901	1063.931	100			   
68001	1064.234	100			   
68101	1064.535	100			   
68201	1064.836	100			   
68301	1065.135	100			   
68401	1065.433	100			   
68501	1065.729	100			   
68601	1066.025	100			   
68701	1066.319	100			   
68801	1066.613	100			   
68901	1066.905	100			   
69001	1067.196	100			   
69101	1067.486	100			   
69201	1067.775	100			   
69301	1068.063	100			   
69401	1068.35	100			   
69501	1068.636	100			   
69601	1068.921	100			   
69701	1069.205	100			   
69801	1069.488	100			   
69901	1069.77	100			   
70001	1070.051	100			   
70101	1070.331	100			   
70201	1070.61	100			   
70301	1070.888	100			   
70401	1071.166	100			   
70501	1071.442	100			   
70601	1071.718	100			   
70701	1071.993	100			   
70801	1072.267	100			   
70901	1072.54	100			   
71001	1072.812	100			   
71101	1073.084	100			   
71201	1073.354	100			   
71301	1073.624	100			   
71401	1073.894	100			   
71501	1074.162	100			   
71601	1074.43	100			   
71701	1074.698	100			   
71801	1074.964	100			   
71901	1075.23	100			   
72001	1075.495	100			   
72101	1075.76	100			   
72201	1076.024	100			   
72301	1076.288	100			   
72401	1076.551	100			   
72501	1076.813	100			   
72601	1077.075	100			   
72701	1077.337	100			   
72801	1077.598	100			   
72901	1077.858	100			   
73001	1078.118	100			   
73101	1078.378	100			   
73201	1078.637	100			   
73301	1078.896	100			   
73401	1079.154	100			   
73501	1079.412	100			   
73601	1079.67	100			   
73701	1079.928	100			   
73801	1080.185	100			   
73901	1080.442	100			   
74001	1080.698	100			   
74101	1080.954	100			   
74201	1081.211	100			   
74301	1081.466	100			   
74401	1081.722	100			   
74501	1081.978	100			   
74601	1082.233	100			   
74701	1082.488	100			   
74801	1082.744	100			   
74901	1082.999	100			   
75001	1083.253	100			   
75101	1083.508	100			   
75201	1083.763	100			   
75301	1084.018	100			   
75401	1084.273	100			   
75501	1084.528	100			   
75601	1084.782	100			   
75701	1085.037	100			   
75801	1085.292	100			   
75901	1085.547	100			   
76001	1085.802	100			   
76101	1086.057	100			   
76201	1086.313	100			   
76301	1086.568	100			   
76401	1086.824	100			   
76501	1087.08	100			   
76601	1087.336	100			   
76701	1087.592	100			   
76801	1087.848	100			   
76901	1088.105	100			   
77001	1088.362	100			   
77101	1088.619	100			   
77201	1088.876	100			   
77301	1089.134	100			   
77401	1089.392	100			   
77501	1089.65	100			   
77601	1089.908	100			   
77701	1090.167	100			   
77801	1090.427	100			   
77901	1090.686	100			   
78001	1090.946	100			   
78101	1091.207	100			   
78201	1091.468	100			   
78301	1091.729	100			   
78401	1091.99	100			   
78501	1092.252	100			   
78601	1092.515	100			   
78701	1092.778	100			   
78801	1093.041	100			   
78901	1093.305	100			   
79001	1093.569	100			   
79101	1093.834	100			   
79201	1094.099	100			   
79301	1094.365	100			   
79401	1094.631	100			   
79501	1094.898	100			   
79601	1095.165	100			   
79701	1095.433	100			   
79801	1095.701	100			   
79901	1095.97	100			   
80001	1096.239	100			 
