|6.6.6
gloss1db_1.tab                                                                                      
           1
node #  
  0.000000000000000E+000
  0.000000000000000E+000
           0
          26
node#          P(bar)         T(K)           Stlp           Omph(GHP)      Omph(GHP)      clin           ab             san            q              stlb           cc             pyr            gph            Mica(CF)       Pu             law            arag           COH-Fluid+     Do(HP)         diam           M(HP)          coe            Grt(JH)        ky             stv           
  389.000        38801.0        909.598        59.5977        47.6736                 NaN   48.3851        59.5977        48.3851        59.5977        59.5977        48.3851        48.3851        27.6672        27.6672        47.6736        59.5977        48.3851        100.000        8.26350        88.8548        3.21313        88.8234        2.55378                 NaN            NaN
  390.000        38901.0        910.667        59.5199        47.7875                 NaN   48.4991        59.5199        48.4991        59.5199        59.5199        48.4991        48.4991        27.8353        27.8353        47.7875        59.5199        48.4991        100.000        8.44720        88.8056        3.33078        88.7746        2.73238                 NaN            NaN
  391.000        39001.0        911.725        59.4611        47.8501                 NaN   48.5617        59.4611        48.5617        59.4611        59.4611        48.5617        48.5617        27.9274        27.9274        47.8501        59.4611        48.5617        100.000        8.58162        88.7717        3.42257        88.7410        2.86516                 NaN            NaN
  392.000        39101.0        912.771        59.3976        47.9385                 NaN   48.6502        59.3976        48.6502        59.3976        59.3976        48.6502        48.6502        28.0606        28.0606        47.9385        59.3976        48.6502        100.000        8.72985        88.7333        3.51603        88.7028        3.01074                 NaN            NaN
  393.000        39201.0        913.806        59.3339        48.0181                 NaN   48.7297        59.3339        48.7297        59.3339        59.3339        48.7297        48.7297        28.1814        28.1814        48.0181        59.3339        48.7297        100.000        8.87931        88.6925        3.61607        88.6623        3.16113                 NaN            NaN
  394.000        39301.0        914.830        59.2755        48.0902                 NaN   48.8019        59.2755        48.8019        59.2755        59.2755        48.8019        48.8019        28.2929        28.2929        48.0902        59.2755        48.8019        100.000        9.01917        88.6579        3.70519        88.6279        3.29868                 NaN            NaN
  395.000        39401.0        915.843        59.2152        48.1744                 NaN   48.8861        59.2152        48.8861        59.2152        59.2152        48.8861        48.8861        28.4173        28.4173        48.1744        59.2152        48.8861        100.000        9.15847        88.6213        3.79829        88.5915        3.43626                 NaN            NaN
  396.000        39501.0        916.845        59.1595        48.2490                 NaN   48.9607        59.1595        48.9607        59.1595        59.1595        48.9607        48.9607        28.5197        28.5197        48.2490        59.1595        48.9607        100.000        9.28903        88.5867        3.88822        88.5572        3.56447                 NaN            NaN
  397.000        39601.0        917.837        59.1025        48.3199                 NaN   49.0317        59.1025        49.0317        59.1025        59.1025        49.0317        49.0317        28.6222        28.6222        48.3199        59.1025        49.0317        100.000        9.41975        88.5497        3.97931        88.5205        3.69744                 NaN            NaN
  398.000        39701.0        918.818        59.0498        48.3941                 NaN   49.1059        59.0498        49.1059        59.0498        59.0498        49.1059        49.1059        28.7381        28.7381        48.3941        59.0498        49.1059        100.000        9.55005        88.5175        4.06470        88.4885        3.82602                 NaN            NaN
  399.000        39801.0        919.790        59.0027        48.4514                 NaN   49.1633        59.0027        49.1633        59.0027        59.0027        49.1633        49.1633        28.8193        28.8193        48.4514        59.0027        49.1633        100.000        9.65892        88.4895        4.14144        88.4607        3.93461                 NaN            NaN
  400.000        39901.0        920.751        58.9487        48.5275                 NaN   49.2394        58.9487        49.2394        58.9487        58.9487        49.2394        49.2394        28.9270        28.9270        48.5275        58.9487        49.2394        100.000        9.78126        88.4566        4.22293        88.4280        4.05603                 NaN            NaN
  401.000        40001.0        921.703        58.9110        48.5722                 NaN   49.2842        58.9110        49.2842        58.9110        58.9110        49.2842        49.2842        28.9939        28.9939        48.5722        58.9110        49.2842        100.000        9.87541        88.4341        4.29604        88.4058        4.15081                 NaN            NaN
  402.000        40101.0        922.644        58.8462        48.6579                 NaN   49.3700        58.8462        49.3700        58.8462        58.8462        49.3700        49.3700        29.1102        29.1102        48.6579        58.8462        49.3700        100.000        10.0198        88.3943        4.39579        88.3663        4.29321                 NaN            NaN
  403.000        40201.0        923.577        58.8104        48.7051                 NaN   49.4172        58.8104        49.4172        58.8104        58.8104        49.4172        49.4172        29.1819        29.1819        48.7051        58.8104        49.4172        100.000        10.1055        88.3734        4.45578        88.3454        4.38017                 NaN            NaN
  404.000        40301.0        924.500        58.7628        48.7771                 NaN   49.4892        58.7628        49.4892        58.7628        58.7628        49.4892        49.4892        29.2828        29.2828        48.7771        58.7628        49.4892        100.000        10.2205        88.3430        4.53564        88.3153        4.49390                 NaN            NaN
  405.000        40401.0        925.414        58.7206        48.8245                 NaN   49.5367        58.7206        49.5367        58.7206        58.7206        49.5367        49.5367        29.3523        29.3523        48.8245        58.7206        49.5367        100.000        10.3172        88.3188        4.60599        88.2912        4.59190                 NaN            NaN
  406.000        40501.0        926.319        58.6809        48.8715                 NaN   49.5837        58.6809        49.5837        58.6809        58.6809        49.5837        49.5837        29.4020        29.4020        48.8715        58.6809        49.5837        100.000        10.3943        88.2953        4.67116        88.2679        4.67116                 NaN            NaN
  407.000        40601.0        927.216        58.6516        48.9086                 NaN   49.6209        58.6516        49.6209        58.6516        58.6516        49.6209        49.6209        29.4338        29.4338        48.9086        58.6516        49.6209        100.000        10.4530        88.2770        4.73251        88.2499        4.73251                 NaN            NaN
  408.000        40701.0        928.103        58.6267        48.9330                 NaN   49.6454        58.6267        49.6454        58.6267        58.6267        49.6454        49.6454        29.4549        29.4549        48.9330        58.6267        49.6454        100.000        10.5008        88.2631        4.78439        88.2360        4.78439                 NaN            NaN
  409.000        40801.0        928.982        58.5997        48.9637                 NaN   49.6761        58.5997        49.6761        58.5997        58.5997        49.6761        49.6761        29.4811        29.4811        48.9637        58.5997        49.6761        100.000        10.5536        88.2470        4.84080        88.2201        4.84080                 NaN            NaN
  410.000        40901.0        929.853        58.5738        48.9931                 NaN   49.7056        58.5738        49.7056        58.5738        58.5738        49.7056        49.7056        29.5047        29.5047        48.9931        58.5738        49.7056        100.000        10.6038        88.2315        4.89451        88.2047        4.89451                 NaN            NaN
  411.000        41001.0        930.716        58.5476        49.0319                 NaN   49.7444        58.5476        49.7444        58.5476        58.5476        49.7444        49.7444        29.5475        29.5475        49.0319        58.5476        49.7444        100.000        10.6598        88.2149        4.95414        88.1884        4.95414                 NaN            NaN
  412.000        41101.0        931.571        58.5203        49.0579                 NaN   49.7706        58.5203        49.7706        58.5203        58.5203        49.7706        49.7706        29.5761        29.5761        49.0579        58.5203        49.7706        100.000        10.7149        88.1998        5.01394        88.1733        5.01394                 NaN            NaN
  413.000        41201.0        932.418        58.4984        49.0809                 NaN   49.7936        58.4984        49.7936        58.4984        58.4984        49.7936        49.7936        29.5956        29.5956        49.0809        58.4984        49.7936        100.000        10.7606        88.1905        5.05898        88.1641        5.05898                 NaN            NaN
  414.000        41301.0        933.257        58.4749        49.1159                 NaN   49.8287        58.4749        49.8287        58.4749        58.4749        49.8287        49.8287        29.6426        29.6426        49.1159        58.4749        49.8287        100.000        10.8205        88.1755        5.12224        88.1493        5.12224                 NaN            NaN
  415.000        41401.0        934.089        58.4463        49.1490                 NaN   49.8619        58.4463        49.8619        58.4463        58.4463        49.8619        49.8619        29.6735        29.6735        49.1490        58.4463        49.8619        100.000        10.8777        88.1582        5.18337        88.1322        5.18337                 NaN            NaN
  416.000        41501.0        934.913        58.4108        49.1912                 NaN   49.9040        58.4108        49.9040        58.4108        58.4108        49.9040        49.9040        29.7118        29.7118        49.1912        58.4108        49.9040        100.000        10.9425        88.1369        5.25229        88.1110        5.25229                 NaN            NaN
  417.000        41601.0        935.730        58.3985        49.2045                 NaN   49.9174        58.3985        49.9174        58.3985        58.3985        49.9174        49.9174        29.7309        29.7309        49.2045        58.3985        49.9174        100.000        10.9744        88.1303        5.28917        88.1044        5.28917                 NaN            NaN
  418.000        41701.0        936.540        58.3678        49.2413                 NaN   49.9543        58.3678        49.9543        58.3678        58.3678        49.9543        49.9543        29.7737        29.7737        49.2413        58.3678        49.9543        100.000        11.0431        88.1151        5.35687        88.0895        5.35687                 NaN            NaN
  419.000        41801.0        937.342        58.3474        49.2729                 NaN   49.9859        58.3474        49.9859        58.3474        58.3474        49.9859        49.9859        29.8024        29.8024        49.2729        58.3474        49.9859        100.000        11.0850        88.1018        5.40253        88.0763        5.40253                 NaN            NaN
  420.000        41901.0        938.139        58.3154        49.3104                 NaN   50.0235        58.3154        50.0235        58.3154        58.3154        50.0235        50.0235        29.8416        29.8416        49.3104        58.3154        50.0235        100.000        11.1501        88.0824        5.47171        88.0571        5.47171                 NaN            NaN
  421.000        42001.0        938.928        58.2974        49.3348                 NaN   50.0480        58.2974        50.0480        58.2974        58.2974        50.0480        50.0480        29.8704        29.8704        49.3348        58.2974        50.0480        100.000        11.1918        88.0752        5.51330        88.0500        5.51330                 NaN            NaN
  422.000        42101.0        939.710        58.2744        49.3672                 NaN   50.0805        58.2744        50.0805        58.2744        58.2744        50.0805        50.0805        29.9171        29.9171        49.3672        58.2744        50.0805        100.000        11.2511        88.0609        5.57691        88.0358        5.57691                 NaN            NaN
  423.000        42201.0        940.486        58.2437        49.4122                 NaN   50.1255        58.2437        50.1255        58.2437        58.2437        50.1255        50.1255        29.9606        29.9606        49.4122        58.2437        50.1255        100.000        11.3081        88.0414        5.63827        88.0165        5.63827                 NaN            NaN
  424.000        42301.0        941.256        58.2252        49.4248                 NaN   50.1382        58.2252        50.1382        58.2252        58.2252        50.1382        50.1382        29.9786        29.9786        49.4248        58.2252        50.1382        100.000        11.3515        88.0318        5.68702        88.0068        5.68702                 NaN            NaN
  425.000        42401.0        942.020        58.2033        49.4595                 NaN   50.1729        58.2033        50.1729        58.2033        58.2033        50.1729        50.1729        30.0166        30.0166        49.4595        58.2033        50.1729        100.000        11.4023        88.0210        5.73675        87.9962        5.73675                 NaN            NaN
  426.000        42501.0        942.777        58.1729        49.5037                 NaN   50.2172        58.1729        50.2172        58.1729        58.1729        50.2172        50.2172        30.0706        30.0706        49.5037        58.1729        50.2172        100.000        11.4692        88.0016        5.80800        87.9770        5.80800                 NaN            NaN
  427.000        42601.0        943.529        58.1539        49.5257                 NaN   50.2393        58.1539        50.2393        58.1539        58.1539        50.2393        50.2393        30.1075        30.1075        49.5257        58.1539        50.2393        100.000        11.5188        87.9908        5.86308        87.9662        5.86308                 NaN            NaN
  428.000        42701.0        944.274        58.1310        49.5617                 NaN   50.2753        58.1310        50.2753        58.1310        58.1310        50.2753        50.2753        30.1484        30.1484        49.5617        58.1310        50.2753        100.000        11.5723        87.9794        5.91562        87.9550        5.91562                 NaN            NaN
  429.000        42801.0        945.014        58.1043        49.5951                 NaN   50.3089        58.1043        50.3089        58.1043        58.1043        50.3089        50.3089        30.1799        30.1799        49.5951        58.1043        50.3089        100.000        11.6260        87.9627        5.97368        87.9385        5.97368                 NaN            NaN
  430.000        42901.0        945.748        58.0809        49.6272                 NaN   50.3410        58.0809        50.3410        58.0809        58.0809        50.3410        50.3410        30.2125        30.2125        49.6272        58.0809        50.3410        100.000        11.6743        87.9479        6.02654        87.9238        6.02654                 NaN            NaN
  431.000        43001.0        946.477        58.0577        49.6567                 NaN   50.3706        58.0577        50.3706        58.0577        58.0577        50.3706        50.3706        30.2655        30.2655        49.6567        58.0577        50.3706        100.000        11.7403        87.9379        6.09253        87.9139        6.09253                 NaN            NaN
  432.000        43101.0        947.200        58.0352        49.6912                 NaN   50.4051        58.0352        50.4051        58.0352        58.0352        50.4051        50.4051        30.2986        30.2986        49.6912        58.0352        50.4051        100.000        11.7862        87.9230        6.14296        87.8991        6.14296                 NaN            NaN
  433.000        43201.0        947.918        58.0130        49.7210                 NaN   50.4350        58.0130        50.4350        58.0130        58.0130        50.4350        50.4350        30.3390        30.3390        49.7210        58.0130        50.4350        100.000        11.8393        87.9134        6.19596        87.8896        6.19596                 NaN            NaN
  434.000        43301.0        948.630        57.9917        49.7514                 NaN   50.4654        57.9917        50.4654        57.9917        57.9917        50.4654        50.4654        30.3743        30.3743        49.7514        57.9917        50.4654        100.000        11.8872        87.8998        6.24885        87.8761        6.24885                 NaN            NaN
  435.000        43401.0        949.338        57.9620        49.7949                 NaN   50.5090        57.9620        50.5090        57.9620        57.9620        50.5090        50.5090        30.4331        30.4331        49.7949        57.9620        50.5090        100.000        11.9587        87.8805        6.32494        87.8570        6.32494                 NaN            NaN
  436.000        43501.0        950.040        57.9456        49.8150                 NaN   50.5291        57.9456        50.5291        57.9456        57.9456        50.5291        50.5291        30.4588        30.4588        49.8150        57.9456        50.5291        100.000        11.9969        87.8749        6.36354        87.8514        6.36354                 NaN            NaN
  437.000        43601.0        950.738        57.9206        49.8524                 NaN   50.5666        57.9206        50.5666        57.9206        57.9206        50.5666        50.5666        30.5100        30.5100        49.8524        57.9206        50.5666        100.000        12.0605        87.8584        6.43157        87.8351        6.43157                 NaN            NaN
  438.000        43701.0        951.431        57.9052        49.8804                 NaN   50.5947        57.9052        50.5947        57.9052        57.9052        50.5947        50.5947        30.5518        30.5518        49.8804        57.9052        50.5947        100.000        12.1023        87.8524        6.47362        87.8291        6.47362                 NaN            NaN
  439.000        43801.0        952.119        57.8774        49.9129                 NaN   50.6273        57.8774        50.6273        57.8774        57.8774        50.6273        50.6273        30.5893        30.5893        49.9129        57.8774        50.6273        100.000        12.1639        87.8351        6.54004        87.8120        6.54004                 NaN            NaN
  440.000        43901.0        952.803        57.8575        49.9529                 NaN   50.6673        57.8575        50.6673        57.8575        57.8575        50.6673        50.6673        30.6419        30.6419        49.9529        57.8575        50.6673        100.000        12.2175        87.8248        6.59249        87.8019        6.59249                 NaN            NaN
  441.000        44001.0        953.482        57.8399        49.9732                 NaN   50.6877        57.8399        50.6877        57.8399        57.8399        50.6877        50.6877        30.6753        30.6753        49.9732        57.8399        50.6877        100.000        12.2631        87.8145        6.64413        87.7916        6.64413                 NaN            NaN
  442.000        44101.0        954.157        57.8136        50.0125                 NaN   50.7271        57.8136        50.7271        57.8136        57.8136        50.7271        50.7271        30.7183        30.7183        50.0125        57.8136        50.7271        100.000        12.3189        87.7971        6.70497        87.7744        6.70497                 NaN            NaN
  443.000        44201.0        954.827        57.7918        50.0397                 NaN   50.7543        57.7918        50.7543        57.7918        57.7918        50.7543        50.7543        30.7589        30.7589        50.0397        57.7918        50.7543        100.000        12.3719        87.7883        6.75843        87.7656        6.75843                 NaN            NaN
  444.000        44301.0        955.493        57.7753        50.0748                 NaN   50.7894        57.7753        50.7894        57.7753        57.7753        50.7894        50.7894        30.8045        30.8045        50.0748        57.7753        50.7894        100.000        12.4175        87.7758        6.80861        87.7533        6.80861                 NaN            NaN
  445.000        44401.0        956.155        57.7493        50.1106                 NaN   50.8253        57.7493        50.8253        57.7493        57.7493        50.8253        50.8253        30.8552        30.8552        50.1106        57.7493        50.8253        100.000        12.4805        87.7637        6.87158        87.7412        6.87158                 NaN            NaN
  446.000        44501.0        956.813        57.7327        50.1339                 NaN   50.8487        57.7327        50.8487        57.7327        57.7327        50.8487        50.8487        30.8800        30.8800        50.1339        57.7327        50.8487        100.000        12.5178        87.7529        6.91434        87.7305        6.91434                 NaN            NaN
  447.000        44601.0        957.467        57.7049        50.1762                 NaN   50.8910        57.7049        50.8910        57.7049        57.7049        50.8910        50.8910        30.9390        30.9390        50.1762        57.7049        50.8910        100.000        12.5892        87.7386        6.98475        87.7164        6.98475                 NaN            NaN
  448.000        44701.0        958.117        57.6889        50.2000                 NaN   50.9149        57.6889        50.9149        57.6889        57.6889        50.9149        50.9149        30.9672        30.9672        50.2000        57.6889        50.9149        100.000        12.6225        87.7285        7.02462        87.7064        7.02462                 NaN            NaN
  449.000        44801.0        958.763        57.6666        50.2383                 NaN   50.9533        57.6666        50.9533        57.6666        57.6666        50.9533        50.9533        31.0250        31.0250        50.2383        57.6666        50.9533        100.000        12.6874        87.7172        7.08826        87.6952        7.08826                 NaN            NaN
  450.000        44901.0        959.406        57.6464        50.2660                 NaN   50.9810        57.6464        50.9810        57.6464        57.6464        50.9810        50.9810        31.0530        31.0530        50.2660        57.6464        50.9810        100.000        12.7281        87.7043        7.13494        87.6823        7.13494                 NaN            NaN
  451.000        45001.0        960.044        57.6158        50.3084                 NaN   51.0234        57.6158        51.0234        57.6158        57.6158        51.0234        51.0234        31.1159        31.1159        50.3084        57.6158        51.0234        100.000        12.8035        87.6893        7.21019        87.6675        7.21019                 NaN            NaN
  452.000        45101.0        960.680        57.6041        50.3360                 NaN   51.0511        57.6041        51.0511        57.6041        57.6041        51.0511        51.0511        31.1486        31.1486        50.3360        57.6041        51.0511        100.000        12.8360        87.6798        7.24778        87.6582        7.24778                 NaN            NaN
  453.000        45201.0        961.311        57.5798        50.3485                 NaN   51.0637        57.5798        51.0637        57.5798        57.5798        51.0637        51.0637        31.1837        31.1837        50.3485        57.5798        51.0823        100.000        12.8833        87.6693        7.31307        87.6477        7.31307                 NaN            NaN
  454.000        45301.0        961.940        57.5479        50.3828                 NaN   51.0981        57.5479        51.0981        57.5479        57.5479        51.0981        51.0981        31.2335        31.2335        50.3828        57.5479        51.1285        100.000        12.9455        87.6484        7.39217        87.6269        7.39217                 NaN            NaN
  455.000        45401.0        962.565        57.5266        50.3947                 NaN   51.1100        57.5266        51.1100        57.5266        57.5266        51.1100        51.1100        31.2780        31.2780        50.3947        57.5266        51.1628        100.000        12.9897        87.6391        7.45820        87.6177        7.45820                 NaN            NaN
  456.000        45501.0        963.186        57.5048        50.4306                 NaN   51.1460        57.5048        51.1460        57.5048        57.5048        51.1460        51.1460        31.3201        31.3201        50.4306        57.5048        51.2048        100.000        13.0320        87.6233        7.51175        87.6021        7.51175                 NaN            NaN
  457.000        45601.0        963.805        57.4688        50.4601                 NaN   51.1756        57.4688        51.1756        57.4688        57.4688        51.1756        51.1756        31.3731        31.3731        50.4601        57.4688        51.2574        100.000        13.0974        87.6043        7.59849        87.5833        7.59849                 NaN            NaN
  458.000        45701.0        964.420        57.4534        50.4601                 NaN   51.1756        57.4534        51.1756        57.4534        57.4534        51.1756        51.1756        31.3910        31.3910        50.4601        57.4534        51.2831        100.000        13.1152        87.5941        7.64747        87.5731        7.64747                 NaN            NaN
  459.000        45801.0        965.032        57.4210        50.4972                 NaN   51.2128        57.4210        51.2128        57.4210        57.4210        51.2128        51.2128        31.4467        31.4467        50.4972        57.4210        51.3311        100.000        13.1833        87.5773        7.72522        87.5564        7.72522                 NaN            NaN
  460.000        45901.0        965.641        57.4130        50.5038                 NaN   51.2194        57.4130        51.2194        57.4130        57.4130        51.2194        51.2194        31.4631        31.4631        50.5038        57.4130        51.3480        100.000        13.1994        87.5727        7.75584        87.5518        7.75584                 NaN            NaN
  461.000        46001.0        966.248        57.3764        50.5424                 NaN   51.2581        57.3764        51.2581        57.3764        57.3764        51.2581        51.2581        31.5240        31.5240        50.5424        57.3764        51.4010        100.000        13.2728        87.5520        7.84441        87.5314        7.84441                 NaN            NaN
  462.000        46101.0        966.851        57.3524        50.5590                 NaN   51.2748        57.3524        51.2748        57.3524        57.3524        51.2748        51.2748        31.5659        31.5659        50.5590        57.3524        51.4392        100.000        13.3146        87.5412        7.90739        87.5206        7.90739                 NaN            NaN
  463.000        46201.0        967.452        57.3381        50.5669                 NaN   51.2828        57.3381        51.2828        57.3381        57.3381        51.2828        51.2828        31.5719        31.5719        50.5669        57.3381        51.4629        100.000        13.3328        87.5304        7.94597        87.5100        7.94597                 NaN            NaN
  464.000        46301.0        968.049        57.3068        50.6092                 NaN   51.3251        57.3068        51.3251        57.3068        57.3068        51.3251        51.3251        31.6469        31.6469        50.6092        57.3068        51.5208        100.000        13.4075        87.5126        8.03422        87.4924        8.03422                 NaN            NaN
  465.000        46401.0        968.644        57.2842        50.6122                 NaN   51.3281        57.2842        51.3281        57.2842        57.2842        51.3281        51.3281        31.6577        31.6577        50.6122        57.2842        51.5478        100.000        13.4308        87.4988        8.08748        87.4786        8.08748                 NaN            NaN
  466.000        46501.0        969.237        57.2665        50.6437                 NaN   51.3597        57.2665        51.3597        57.2665        57.2665        51.3597        51.3597        31.7074        31.7074        50.6437        57.2665        51.5852        100.000        13.4803        87.4898        8.14151        87.4698        8.14151                 NaN            NaN
  467.000        46601.0        969.827        57.2341        50.6722                 NaN   51.3883        57.2341        51.3883        57.2341        57.2341        51.3883        51.3883        31.7584        31.7584        50.6722        57.2341        51.6389        100.000        13.5315        87.4680        8.22321        87.4481        8.22321                 NaN            NaN
  468.000        46701.0        970.414        57.2167        50.6817                 NaN   51.3979        57.2167        51.3979        57.2167        57.2167        51.3979        51.3979        31.7847        31.7847        50.6817        57.2167        51.6617        100.000        13.5697        87.4614        8.27399        87.4416        8.27399                 NaN            NaN
  469.000        46801.0        970.998        57.2011        50.6945                 NaN   51.4107        57.2011        51.4107        57.2011        57.2011        51.4107        51.4107        31.8040        31.8040        50.6945        57.2011        51.6881        100.000        13.5892        87.4508        8.31379        87.4310        8.31379                 NaN            NaN
  470.000        46901.0        971.581        57.1760        50.7164                 NaN   51.4326        57.1760        51.4326        57.1760        57.1760        51.4326        51.4326        31.8459        31.8459        50.7164        57.1760        51.7267        100.000        13.6430        87.4382        8.38248        87.4186        8.38248                 NaN            NaN
  471.000        47001.0        972.161        57.1553        50.7399                 NaN   51.4562        57.1553        51.4562        57.1553        57.1553        51.4562        51.4562        31.8958        31.8958        50.7399        57.1553        51.7605        100.000        13.6928        87.4293        8.44267        87.4097        8.44267                 NaN            NaN
  472.000        47101.0        972.738        57.1333        50.7583                 NaN   51.4747        57.1333        51.4747        57.1333        57.1333        51.4747        51.4747        31.9059        31.9059        50.7583        57.1333        51.7947        100.000        13.7155        87.4138        8.48645        87.3944        8.48645                 NaN            NaN
  473.000        47201.0        973.313        57.1136        50.7670                 NaN   51.4834        57.1136        51.4834        57.1136        57.1136        51.4834        51.4834        31.9452        31.9452        50.7670        57.1136        51.8270        100.000        13.7545        87.4055        8.54829        87.3861        8.54829                 NaN            NaN
  474.000        47301.0        973.886        57.1004        50.7883                 NaN   51.5048        57.1004        51.5048        57.1004        57.1004        51.5048        51.5048        31.9715        31.9715        50.7883        57.1004        51.8576        100.000        13.7807        87.3944        8.58905        87.3752        8.58905                 NaN            NaN
  475.000        47401.0        974.457        57.0662        50.8263                 NaN   51.5428        57.0662        51.5428        57.0662        57.0662        51.5428        51.5428        32.0309        32.0309        50.8263        57.0662        51.9082        100.000        13.8524        87.3765        8.67222        87.3574        8.67222                 NaN            NaN
  476.000        47501.0        975.026        57.0459        50.8472                 NaN   51.5638        57.0459        51.5638        57.0459        57.0459        51.5638        51.5638        32.0760        32.0760        50.8472        57.0459        51.9401        100.000        13.8974        87.3630        8.73522        87.3440        8.73522                 NaN            NaN
  477.000        47601.0        975.593        57.0278        50.8601                 NaN   51.5768        57.0278        51.5768        57.0278        57.0278        51.5768        51.5768        32.0880        32.0880        50.8601        57.0278        51.9702        100.000        13.9216        87.3545        8.77470        87.3357        8.77470                 NaN            NaN
  478.000        47701.0        976.157        57.0094        50.8814                 NaN   51.5982        57.0094        51.5982        57.0094        57.0094        51.5982        51.5982        32.1381        32.1381        50.8814        57.0094        52.0009        100.000        13.9714        87.3470        8.83396        87.3282        8.83396                 NaN            NaN
  479.000        47801.0        976.720        56.9866        50.8948                 NaN   51.6117        56.9866        51.6117        56.9866        56.9866        51.6117        51.6117        32.1698        32.1698        50.8948        56.9866        52.0434        100.000        14.0029        87.3302        8.89934        87.3115        8.89934                 NaN            NaN
  480.000        47901.0        977.280        56.9659        50.9127                 NaN   51.6296        56.9659        51.6296        56.9659        56.9659        51.6296        51.6296        32.1948        32.1948        50.9127        56.9659        52.0732        100.000        14.0401        87.3211        8.94779        87.3025        8.94779                 NaN            NaN
  481.000        48001.0        977.839        56.9417        50.9423                 NaN   51.6593        56.9417        51.6593        56.9417        56.9417        51.6593        51.6593        32.2445        32.2445        50.9423        56.9417        52.1177        100.000        14.0898        87.3034        9.01792        87.2850        9.01792                 NaN            NaN
  482.000        48101.0        978.395        56.9288        50.9497                 NaN   51.6667        56.9288        51.6667        56.9288        56.9288        51.6667        51.6667        32.2617        32.2617        50.9497        56.9288        52.1419        100.000        14.1070        87.2990        9.05148        87.2807        9.05148                 NaN            NaN
  483.000        48201.0        978.950        56.9059        50.9808                 NaN   51.6979        56.9059        51.6979        56.9059        56.9059        51.6979        51.6979        32.3100        32.3100        50.9808        56.9059        52.1777        100.000        14.1671        87.2877        9.11517        87.2695        9.11517                 NaN            NaN
  484.000        48301.0        979.503        56.8944        50.9822                 NaN   51.6993        56.8944        51.6993        56.8944        56.8944        51.6993        51.6993        32.3118        32.3118        50.9822        56.8944        52.1989        100.000        14.1691        87.2793        9.14371        87.2611        9.14371                 NaN            NaN
  485.000        48401.0        980.054        56.8613        51.0144                 NaN   51.7315        56.8613        51.7315        56.8613        56.8613        51.7315        51.7315        32.3724        32.3724        51.0144        56.8613        52.2563        100.000        14.2298        87.2613        9.22796        87.2433        9.22796                 NaN            NaN
  486.000        48501.0        980.604        56.8543        51.0276                 NaN   51.7448        56.8543        51.7448        56.8543        56.8543        51.7448        51.7448        32.3827        32.3827        51.0276        56.8543        52.2635        100.000        14.2521        87.2561        9.25189        87.2381        9.25189                 NaN            NaN
  487.000        48601.0        981.151        56.8262        51.0432                 NaN   51.7605        56.8262        51.7605        56.8262        56.8262        51.7605        51.7605        32.4310        32.4310        51.0432        56.8262        52.3138        100.000        14.3002        87.2411        9.33229        87.2233        9.33229                 NaN            NaN
  488.000        48701.0        981.697        56.8131        51.0630                 NaN   51.7804        56.8131        51.7804        56.8131        56.8131        51.7804        51.7804        32.4711        32.4711        51.0630        56.8131        52.3377        100.000        14.3400        87.2356        9.37759        87.2178        9.37759                 NaN            NaN
  489.000        48801.0        982.241        56.7916        51.0646                 NaN   51.7819        56.7916        51.7819        56.7916        56.7916        51.7819        51.7819        32.4767        32.4767        51.0646        56.7916        52.3462        100.000        14.3605        87.2131        9.41130        87.1953        9.41130                 NaN            NaN
  490.000        48901.0        982.784        56.7642        51.1042                 NaN   51.8217        56.7642        51.8217        56.7642        56.7642        51.8217        51.8217        32.5394        32.5394        51.1042        56.7642        52.4126        100.000        14.4208        87.2077        9.49665        87.1901        9.49665                 NaN            NaN
  491.000        49001.0        983.325        56.7690        51.1058                 NaN   51.8233        56.7690        51.8233        56.7690        56.7690        51.8233        51.8233        32.5464        32.5464        51.1058        56.7690        52.4167        100.000        14.4270        87.2073        9.51119        87.1898        9.51119                 NaN            NaN
  492.000        49101.0        983.865        56.7292        51.1368                 NaN   51.8544        56.7292        51.8544        56.7292        56.7292        51.8544        51.8544        32.5903        32.5903        51.1368        56.7292        52.4704        100.000        14.4837        87.1873        9.59055        87.1699        9.59055                 NaN            NaN
  493.000        49201.0        984.403        56.7223        51.1454                 NaN   51.8631        56.7223        51.8631        56.7223        56.7223        51.8631        51.8631        32.6061        32.6061        51.1454        56.7223        52.4866        100.000        14.4993        87.1865        9.61360        87.1690        9.61360                 NaN            NaN
  494.000        49301.0        984.939        56.7428        48.4576                 NaN   49.1765        56.7428        49.1765        56.7428        56.7428        49.1765        49.1765        29.7967        29.7967        48.4576        56.7428        52.3080        100.000        11.6598        87.2197        11.6598        87.2023        9.43382                 NaN            NaN
  495.000        49401.0        985.474        56.7170        48.4946                 NaN   49.2136        56.7170        49.2136        56.7170        56.7170        49.2136        49.2136        29.8439        29.8439        48.4946        56.7170        52.3481        100.000        11.7191        87.2066        11.7191        87.1894        9.49513                 NaN            NaN
  496.000        49501.0        986.008        56.7242        48.4972                 NaN   49.2162        56.7242        49.2162        56.7242        56.7242        49.2162        49.2162        29.8708        29.8708        48.4972        56.7242        52.3535        100.000        11.7329        87.2132        11.7329        87.1961        9.51081                 NaN            NaN
