|6.6.6
gloss1di_3.tab                                                                                      
           1
n(H2O)  
  0.000000000000000E+000
  0.000000000000000E+000
           0
          56
n(H2O)         node#          V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          H2,mol_abs     C,mol_abs      Si,mol_abs     Al,mol_abs     Fe,mol_abs     Mg,mol_abs     Ca,mol_abs     Na,mol_abs     K,mol_abs      O2,mol_abs     S2,mol_abs     mu[H2],J/mol   mu[C],J/mol    mu[Si],J/mol   mu[Al],J/mol   mu[Fe],J/mol   mu[Mg],J/mol   mu[Ca],J/mol   mu[Na],J/mol   mu[K],J/mol    mu[O2],J/mol   mu[S2],J/mol   nom_ox        
  2.60000        27.0000        1.35104       -183680.       0.153507        197306.        0.00000        3.31139        3.31139        0.00000                 NaN   1799.36       -312860.        61.5456       0.354420E-004  0.509438E-005   136.482       0.107425        24.3101       -113.729        0.00000        4.78885        0.00000      -0.895682E-003 -0.895682E-003   0.00000       0.317510E-004  0.317510E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.58074       0.130673       0.173968       0.133653E-003  0.681270E-007  0.142997E-003  0.617586E-001  0.317485E-001  0.508061E-001   1.64761       0.711074E-003  -52277.8       -826.847       -430337.       -493118.       -93583.6       -415870.       -505535.       -257874.       -249766.       -384490.       -28517.0      -0.433708E-002
  2.70000        28.0000        1.35102       -183682.       0.153510        197303.        0.00000        3.31135        3.31135        0.00000                 NaN   1799.38       -312861.        61.5442       0.354426E-004  0.509444E-005   136.480       0.108301        24.3101       -113.722        0.00000        4.78873        0.00000      -0.895621E-003 -0.895621E-003   0.00000       0.317500E-004  0.317500E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.67842       0.135601       0.180549       0.138695E-003  0.707061E-007  0.148537E-003  0.640898E-001  0.329494E-001  0.527279E-001   1.70994       0.737365E-003  -52280.1       -832.177       -430341.       -493122.       -93586.4       -415871.       -505537.       -257875.       -249767.       -384485.       -28514.3      -0.449229E-002
  2.80000        29.0000        1.35076       -183683.       0.153345        197309.        0.00000        3.31142        3.31142        0.00000                 NaN   1799.36       -312842.        61.5507       0.354141E-004  0.509425E-005   136.460       0.108260        24.3051       -113.770        0.00000        4.78915        0.00000      -0.896061E-003 -0.896061E-003   0.00000       0.317534E-004  0.317534E-004   0.00000        1.00514        0.00000        0.00000        0.00000        2.77609       0.140503       0.187128       0.143735E-003  0.732806E-007  0.154085E-003  0.664214E-001  0.341496E-001  0.546485E-001   1.77224       0.763654E-003  -52285.3       -854.821       -430352.       -493135.       -93597.9       -415856.       -505532.       -257880.       -249767.       -384474.       -28502.7      -0.464770E-002
  2.90000        30.0000        1.35075       -183682.       0.153346        197307.        0.00000        3.31140        3.31140        0.00000                 NaN   1799.37       -312841.        61.5499       0.354145E-004  0.509430E-005   136.459       0.108084        24.3050       -113.766        0.00000        4.78913        0.00000      -0.896031E-003 -0.896031E-003   0.00000       0.317533E-004  0.317533E-004   0.00000        1.00514        0.00000        0.00000        0.00000        2.87360       0.145396       0.193697       0.148765E-003  0.758495E-007  0.159632E-003  0.687489E-001  0.353476E-001  0.565665E-001   1.83444       0.789929E-003  -52291.9       -869.703       -430366.       -493146.       -93605.4       -415861.       -505538.       -257884.       -249770.       -384461.       -28495.2      -0.480337E-002
  3.00000        31.0000        1.35075       -183664.       0.153341        197305.        0.00000        3.31148        3.31148        0.00000                 NaN   1799.26       -312823.        61.5510       0.354147E-004  0.509436E-005   136.460       0.109441        24.3034       -113.764        0.00000        4.78908        0.00000      -0.896050E-003 -0.896050E-003   0.00000       0.317541E-004  0.317541E-004   0.00000        1.00514        0.00000        0.00000        0.00000        2.97233       0.150351       0.200348       0.153858E-003  0.784517E-007  0.165249E-003  0.711038E-001  0.365615E-001  0.585085E-001   1.89741       0.815443E-003  -52292.7       -882.534       -430368.       -493152.       -93612.0       -415843.       -505529.       -257886.       -249767.       -384458.       -28488.6      -0.494501E-002
  3.10000        32.0000        1.35073       -183630.       0.153333        197300.        0.00000        3.31163        3.31163        0.00000                 NaN   1799.06       -312792.        61.5528       0.354149E-004  0.509446E-005   136.462       0.107057        24.3004       -113.761        0.00000        4.78892        0.00000      -0.896078E-003 -0.896078E-003   0.00000       0.317548E-004  0.317548E-004   0.00000        1.00514        0.00000        0.00000        0.00000        3.06892       0.155199       0.206855       0.158838E-003  0.809989E-007  0.170748E-003  0.734039E-001  0.377504E-001  0.604081E-001   1.95901       0.838486E-003  -52133.2       -566.925       -430049.       -492915.       -93452.8       -415679.       -505367.       -257798.       -249687.       -384777.       -28647.9      -0.505519E-002
  3.20000        33.0000        1.35070       -183632.       0.153337        197295.        0.00000        3.31156        3.31156        0.00000                 NaN   1799.09       -312790.        61.5502       0.354162E-004  0.509459E-005   136.459       0.109388        24.3002       -113.761        0.00000        4.78878        0.00000      -0.896087E-003 -0.896087E-003   0.00000       0.317538E-004  0.317538E-004   0.00000        1.00514        0.00000        0.00000        0.00000        3.16760       0.160151       0.213504       0.163921E-003  0.835971E-007  0.176390E-003  0.757536E-001  0.389644E-001  0.623504E-001   2.02195       0.862231E-003  -52141.0       -595.209       -430065.       -492933.       -93467.2       -415666.       -505365.       -257805.       -249688.       -384761.       -28633.4      -0.517101E-002
  3.30000        34.0000        1.35070       -183632.       0.153337        197295.        0.00000        3.31156        3.31156        0.00000                 NaN   1799.09       -312790.        61.5502       0.354162E-004  0.509459E-005   136.459       0.108205        24.3002       -113.760        0.00000        4.78878        0.00000      -0.896072E-003 -0.896072E-003   0.00000       0.317538E-004  0.317538E-004   0.00000        1.00514        0.00000        0.00000        0.00000        3.26522       0.165050       0.220081       0.168948E-003  0.861673E-007  0.181971E-003  0.780779E-001  0.401652E-001  0.642716E-001   2.08421       0.885720E-003  -52141.6       -603.536       -430067.       -492937.       -93471.5       -415656.       -505359.       -257806.       -249687.       -384759.       -28629.1      -0.528558E-002
  3.40000        35.0000        1.35070       -183632.       0.153337        197295.        0.00000        3.31156        3.31156        0.00000                 NaN   1799.09       -312790.        61.5501       0.354162E-004  0.509460E-005   136.458       0.108675        24.3002       -113.758        0.00000        4.78881        0.00000      -0.896059E-003 -0.896059E-003   0.00000       0.317540E-004  0.317540E-004   0.00000        1.00514        0.00000        0.00000        0.00000        3.36327       0.169969       0.226687       0.173997E-003  0.887485E-007  0.187576E-003  0.804122E-001  0.413713E-001  0.662013E-001   2.14674       0.909313E-003  -52141.8       -606.793       -430067.       -492939.       -93473.2       -415651.       -505357.       -257807.       -249686.       -384759.       -28627.4      -0.540070E-002
  3.50000        36.0000        1.35068       -183632.       0.153340        197293.        0.00000        3.31153        3.31153        0.00000                 NaN   1799.10       -312788.        61.5489       0.354169E-004  0.509467E-005   136.457       0.107812        24.3001       -113.760        0.00000        4.78871        0.00000      -0.896083E-003 -0.896083E-003   0.00000       0.317533E-004  0.317533E-004   0.00000        1.00514        0.00000        0.00000        0.00000        3.46054       0.174849       0.233241       0.179003E-003  0.913069E-007  0.193150E-003  0.827277E-001  0.425673E-001  0.681163E-001   2.20877       0.932759E-003  -52148.8       -623.440       -430082.       -492950.       -93481.6       -415654.       -505362.       -257811.       -249689.       -384745.       -28619.0      -0.551563E-002
